"","activityid","activitylabel","subjectid","TimeBodyAccMeanX","TimeBodyAccMeanY","TimeBodyAccMeanZ","TimeBodyAccStDevX","TimeBodyAccStDevY","TimeBodyAccStDevZ","TimeGravityAccMeanX","TimeGravityAccMeanY","TimeGravityAccMeanZ","TimeGravityAccStDevX","TimeGravityAccStDevY","TimeGravityAccStDevZ","TimeBodyAccJerkMeanX","TimeBodyAccJerkMeanY","TimeBodyAccJerkMeanZ","TimeBodyAccJerkStDevX","TimeBodyAccJerkStDevY","TimeBodyAccJerkStDevZ","TimeBodyGyroMeanX","TimeBodyGyroMeanY","TimeBodyGyroMeanZ","TimeBodyGyroStDevX","TimeBodyGyroStDevY","TimeBodyGyroStDevZ","TimeBodyGyroJerkMeanX","TimeBodyGyroJerkMeanY","TimeBodyGyroJerkMeanZ","TimeBodyGyroJerkStDevX","TimeBodyGyroJerkStDevY","TimeBodyGyroJerkStDevZ","TimeBodyAccMagMean","TimeBodyAccMagStDev","TimeGravityAccMagMean","TimeGravityAccMagStDev","TimeBodyAccJerkMagMean","TimeBodyAccJerkMagStDev","TimeBodyGyroMagMean","TimeBodyGyroMagStDev","TimeBodyGyroJerkMagMean","TimeBodyGyroJerkMagStDev","FrequencyBodyAccMeanX","FrequencyBodyAccMeanY","FrequencyBodyAccMeanZ","FrequencyBodyAccStDevX","FrequencyBodyAccStDevY","FrequencyBodyAccStDevZ","FrequencyBodyAccMeanFreqX","FrequencyBodyAccMeanFreqY","FrequencyBodyAccMeanFreqZ","FrequencyBodyAccJerkMeanX","FrequencyBodyAccJerkMeanY","FrequencyBodyAccJerkMeanZ","FrequencyBodyAccJerkStDevX","FrequencyBodyAccJerkStDevY","FrequencyBodyAccJerkStDevZ","FrequencyBodyAccJerkMeanFreqX","FrequencyBodyAccJerkMeanFreqY","FrequencyBodyAccJerkMeanFreqZ","FrequencyBodyGyroMeanX","FrequencyBodyGyroMeanY","FrequencyBodyGyroMeanZ","FrequencyBodyGyroStDevX","FrequencyBodyGyroStDevY","FrequencyBodyGyroStDevZ","FrequencyBodyGyroMeanFreqX","FrequencyBodyGyroMeanFreqY","FrequencyBodyGyroMeanFreqZ","FrequencyBodyAccMagMean","FrequencyBodyAccMagStDev","FrequencyBodyAccMagMeanFreq","FrequencyBodyBodyAccJerkMagMean","FrequencyBodyBodyAccJerkMagStDev","FrequencyBodyBodyAccJerkMagMeanFreq","FrequencyBodyBodyGyroMagMean","FrequencyBodyBodyGyroMagStDev","FrequencyBodyBodyGyroMagMeanFreq","FrequencyBodyBodyGyroJerkMagMean","FrequencyBodyBodyGyroJerkMagStDev","FrequencyBodyBodyGyroJerkMagMeanFreq"
"6441",4,"SITTING",4,0.27583242,-0.015331246,-0.10535827,-0.99362594,-0.97094556,-0.98272233,0.71085627,0.5193334,0.065226526,-0.99550842,-0.97921018,-0.99419085,0.076858598,-0.0010896074,0.0024596901,-0.99506887,-0.99074963,-0.99501586,-0.028330421,-0.074287521,0.17033605,-0.99403424,-0.99263666,-0.93973146,-0.09781521,-0.040899788,-0.0884716,-0.99538082,-0.99802116,-0.9948956,-0.98605703,-0.98910344,-0.98605703,-0.98910344,-0.99480354,-0.99771291,-0.96336895,-0.94700457,-0.99729137,-0.99806282,-0.99477512,-0.97906643,-0.98997524,-0.9929737,-0.96786899,-0.97904104,-0.18864006,-0.13811384,-0.030080459,-0.99508558,-0.99119722,-0.99382786,-0.99547724,-0.99080128,-0.99474394,0.20647057,-0.057960999,0.016182901,-0.99338702,-0.995561,-0.95186908,-0.99416739,-0.99104738,-0.94141785,-0.10246621,-0.36356589,-0.092988751,-0.99115236,-0.98841022,0.010750121,-0.9969186,-0.99790027,0.69749794,-0.9688025,-0.94349957,-0.2531648,-0.99789606,-0.99812904,0.28537454
"6442",4,"SITTING",23,0.27105118,-0.096916302,-0.19285769,-0.96457092,-0.47524245,-0.59844069,0.96810777,0.013645264,-0.071640372,-0.99375915,-0.70498028,-0.7949247,0.059562787,0.19705238,0.21540453,-0.94270065,-0.89286676,-0.92090992,-0.010796409,0.045022754,-0.022720544,-0.92239963,-0.69821151,-0.62816707,-0.085194992,0.044234712,-0.16780717,-0.97012559,-0.93858763,-0.93963751,-0.67408707,-0.69654964,-0.67408707,-0.69654964,-0.9420569,-0.87290822,-0.75358881,-0.63449775,-0.95582712,-0.92822932,-0.95518363,-0.67567519,-0.73435414,-0.96901684,-0.42600622,-0.56480671,-0.056439391,-0.35472281,-0.30905304,-0.94528097,-0.89520854,-0.91158339,-0.9449478,-0.89762109,-0.92876867,-0.091850188,-0.74563735,-0.83013059,-0.93859376,-0.7903182,-0.73755174,-0.91982403,-0.65517637,-0.63246642,-0.51182788,-0.56996471,-0.33779113,-0.72320753,-0.72864842,-0.16525272,-0.88417412,-0.85864739,-0.75515349,-0.75383152,-0.62700481,-0.39413311,-0.93805206,-0.92116497,-0.28909167
"6443",4,"SITTING",23,0.28269267,-0.11421786,-0.14896456,-0.99042272,-0.67822053,-0.7847164,0.96682623,0.073008059,-0.050410978,-0.99482652,-0.92546346,-0.97203213,0.072407321,-0.078003271,-0.084660809,-0.98540787,-0.9735381,-0.96376202,-0.046833532,-0.15070992,0.21022245,-0.95986291,-0.89777198,-0.83051482,-0.097527832,-0.053011933,-0.070652667,-0.98142208,-0.97733485,-0.97489064,-0.82783606,-0.6759793,-0.82783606,-0.6759793,-0.97225836,-0.97434844,-0.89813658,-0.82665005,-0.97940287,-0.97815562,-0.98788182,-0.83289958,-0.87359862,-0.99161479,-0.63883551,-0.76012882,0.019422534,-0.39516168,-0.30798021,-0.98577959,-0.97498995,-0.9557288,-0.98625698,-0.97358102,-0.97117079,0.10272941,-0.40592617,-0.18316227,-0.96580446,-0.93783629,-0.91687658,-0.95888697,-0.87986156,-0.82552013,-0.54536691,-0.80103407,-0.80282424,-0.82303719,-0.66632489,-0.48173934,-0.97220705,-0.97622214,0.17332882,-0.92922622,-0.80700847,-0.79643328,-0.9805247,-0.97627776,-0.067880396
"6444",4,"SITTING",18,0.27814281,-0.01634129,-0.10742058,-0.99673962,-0.98571853,-0.98404734,0.94065185,0.087026391,0.20182511,-0.99769054,-0.99810669,-0.99481926,0.079019793,0.011344992,0.001385015,-0.99510536,-0.9865928,-0.98332851,-0.027299296,-0.076543579,0.08758758,-0.99573457,-0.9943351,-0.99534241,-0.098283465,-0.0434042,-0.0545282,-0.99565156,-0.99644273,-0.99592601,-0.99197687,-0.99345566,-0.99197687,-0.99345566,-0.98832586,-0.9897601,-0.99512991,-0.99699219,-0.99685352,-0.99764645,-0.9962621,-0.9845142,-0.98231286,-0.9969066,-0.98619966,-0.98565547,0.024548164,0.081523608,0.44277758,-0.99478921,-0.9863361,-0.97999165,-0.99595742,-0.98790119,-0.98537634,0.43041521,0.015026279,0.21157261,-0.994724,-0.99476461,-0.99490436,-0.9959958,-0.99400681,-0.99585051,-0.046826131,0.086554014,0.15266787,-0.99154364,-0.99517135,0.65651591,-0.98836841,-0.99071907,0.38712487,-0.99688087,-0.99749462,0.42778145,-0.99766903,-0.99738557,0.51496868
"6445",4,"SITTING",17,0.28237003,-0.0056681495,-0.087302311,-0.99785332,-0.98512317,-0.98770277,0.96565412,-0.12777099,-0.11039781,-0.99620086,-0.97901615,-0.96891521,0.076805306,0.01305367,0.010195982,-0.99607424,-0.99247227,-0.99716071,-0.028274355,-0.062225564,0.077275739,-0.99884721,-0.99332185,-0.99095572,-0.096438154,-0.043513059,-0.052830897,-0.99831116,-0.99862091,-0.9966792,-0.98204299,-0.9815021,-0.98204299,-0.9815021,-0.99666532,-0.99918751,-0.99408175,-0.99025574,-0.99893843,-0.99901386,-0.99738833,-0.98961451,-0.99332661,-0.99805026,-0.98277908,-0.98445126,0.18738577,-0.095237789,0.20842494,-0.99610922,-0.9924897,-0.99621616,-0.99636868,-0.99297561,-0.99664839,0.46087625,0.094731067,0.144967,-0.9984378,-0.99602019,-0.99361814,-0.99895786,-0.99183707,-0.99072182,0.43028789,-0.16855953,-0.093458272,-0.99127026,-0.97824872,-0.10183908,-0.99917449,-0.99780849,0.74065462,-0.99534684,-0.98863789,-0.21347152,-0.99910309,-0.99854888,0.2449635
"6446",4,"SITTING",23,0.28934188,0.045433305,-0.027576216,-0.96309122,-0.39311247,-0.075925492,0.95630638,0.052788747,-0.0038893643,-0.97598038,-0.65118014,-0.44635872,0.087450804,-0.20147038,-0.29667502,-0.97946749,-0.9365258,-0.92779896,-0.040463725,-0.23069028,0.16058208,-0.97216169,-0.77569918,-0.85827674,-0.098811367,-0.14199278,0.022149627,-0.9800665,-0.95547301,-0.96438915,-0.49229291,-0.46506342,-0.49229291,-0.46506342,-0.95246482,-0.92228236,-0.83297257,-0.77748486,-0.96805699,-0.95131437,-0.97176917,-0.62606924,-0.54605912,-0.95978473,-0.33609291,0.046460844,-0.44937701,-0.31268857,-0.49276354,-0.97700417,-0.93169267,-0.92011792,-0.98472543,-0.94800162,-0.93388893,0.29113682,0.03967506,-0.23660435,-0.97028336,-0.8448035,-0.87049652,-0.97282242,-0.74338249,-0.8672004,-0.33664228,-0.24998478,-0.041168977,-0.66476902,-0.46311409,-0.52373584,-0.91309458,-0.93513118,0.23854761,-0.82123707,-0.78702311,-0.043653928,-0.95398853,-0.9507385,-0.078452645
"6447",4,"SITTING",4,0.31210237,-0.047990691,-0.21074605,-0.97811223,-0.8839961,-0.87764728,0.96602774,0.0072076059,0.07464031,-0.9537845,-0.88913838,-0.8103572,0.064370819,-0.063583357,0.005134471,-0.98156209,-0.95695731,-0.98476336,-0.23134375,-0.1966141,-0.066903388,-0.90862285,-0.9518619,-0.84886774,-0.041473995,-0.0071163778,0.0018759437,-0.97683657,-0.99146243,-0.97191233,-0.87118736,-0.91648314,-0.87118736,-0.91648314,-0.97521032,-0.97883875,-0.75927746,-0.82060874,-0.98278738,-0.9887692,-0.97923768,-0.89513892,-0.95094218,-0.9774676,-0.88463513,-0.85599159,-0.19429264,0.10433798,-0.67783091,-0.98136516,-0.95800643,-0.98150735,-0.98346592,-0.9587037,-0.98676437,0.24083908,-0.15629165,-0.17651725,-0.9006019,-0.95805656,-0.89502927,-0.91155952,-0.94857158,-0.84996413,-0.055806693,-0.18743475,-0.26928077,-0.94826042,-0.91392993,-0.39659924,-0.97686063,-0.9801355,0.35988407,-0.87967361,-0.81640196,-0.26156779,-0.98704754,-0.9921856,0.36957359
"6448",4,"SITTING",23,0.25146938,0.11197833,0.12501088,-0.95713785,-0.42175791,-0.23502382,0.96346211,-0.019404873,-0.084625899,-0.971577,-0.76053953,-0.68245487,0.088444646,0.096930342,0.042033062,-0.94044314,-0.87659988,-0.89611928,-0.0066271327,0.04299878,-0.098315227,-0.93216916,-0.64378907,-0.68668329,-0.099506961,-0.10481937,0.0080654282,-0.96831998,-0.92734044,-0.93349567,-0.52083572,-0.40372114,-0.52083572,-0.40372114,-0.92335108,-0.86031333,-0.71777243,-0.64961566,-0.94517992,-0.92153609,-0.94806566,-0.71725154,-0.69446781,-0.96124477,-0.34840672,-0.11697205,-0.13290204,-0.50845863,-0.89877814,-0.94439842,-0.88441789,-0.88833146,-0.94141305,-0.87601942,-0.90207671,-0.12849221,-0.71860426,-0.70136492,-0.94716329,-0.79346945,-0.80706062,-0.92973683,-0.57915291,-0.68457253,-0.50087129,-0.76479337,-0.53704445,-0.68014015,-0.38688369,-0.69519015,-0.86476683,-0.85410894,-0.51189963,-0.77375469,-0.63826322,-0.53579558,-0.93112656,-0.91512101,-0.2180789
"6449",4,"SITTING",4,0.27825684,-0.016752712,-0.10804593,-0.99196469,-0.98080507,-0.9786563,0.69966624,0.53034542,0.062567221,-0.99532871,-0.99386178,-0.99154835,0.07759355,0.010342065,-0.022224126,-0.99375387,-0.98841783,-0.99610288,-0.026183674,-0.069653284,0.089320561,-0.98950827,-0.98054745,-0.98306008,-0.092864966,-0.041073754,-0.053877535,-0.99082207,-0.99609362,-0.99567656,-0.98793227,-0.98705845,-0.98793227,-0.98705845,-0.99397474,-0.99784064,-0.98354538,-0.98338188,-0.99539329,-0.99579521,-0.99302841,-0.98657719,-0.98872991,-0.99134745,-0.97816468,-0.97396356,-0.15433105,0.096400561,0.15147453,-0.99338628,-0.98799417,-0.99506435,-0.99479496,-0.98983388,-0.99567684,0.28089761,0.20174729,-0.13238436,-0.98911356,-0.98967095,-0.99024839,-0.98959749,-0.97635228,-0.98233107,0.16561488,-0.61599565,-0.28610595,-0.99127463,-0.98545949,0.0048481201,-0.99720508,-0.997804,0.40219126,-0.988977,-0.98244495,-0.12138971,-0.99528077,-0.99660086,0.35113926
"6450",5,"STANDING",1,0.28858451,-0.020294171,-0.13290514,-0.9952786,-0.98311061,-0.91352645,0.96339614,-0.14083968,0.11537494,-0.98524969,-0.98170843,-0.87762497,0.077996345,0.0050008031,-0.067830808,-0.99351906,-0.98835999,-0.99357497,-0.0061008489,-0.031364791,0.1077254,-0.98531027,-0.97662344,-0.99220528,-0.0991674,-0.055517369,-0.061985797,-0.99211067,-0.99251927,-0.99205528,-0.95943388,-0.9505515,-0.95943388,-0.9505515,-0.99330586,-0.99433641,-0.96895908,-0.96433518,-0.99424782,-0.99136761,-0.99478319,-0.9829841,-0.93926865,-0.99542175,-0.98313297,-0.90616498,0.2524829,0.13183575,-0.052050251,-0.99233245,-0.98716991,-0.98969609,-0.99582068,-0.99093631,-0.99705167,0.87038451,0.210697,0.26370789,-0.98657442,-0.98176153,-0.98951478,-0.98503264,-0.97388607,-0.99403493,-0.25754888,0.097947109,0.54715105,-0.95215466,-0.95613397,-0.08843612,-0.99372565,-0.99375495,0.34698853,-0.98013485,-0.96130944,-0.1289889,-0.99199044,-0.99069746,-0.074323027
"6451",5,"STANDING",1,0.27841883,-0.016410568,-0.12352019,-0.99824528,-0.97530022,-0.96032199,0.96656113,-0.14155127,0.10937881,-0.99741134,-0.98944741,-0.93163868,0.074006709,0.0057711041,0.029376633,-0.99554814,-0.98106363,-0.9918457,-0.01611162,-0.083893777,0.10058429,-0.98311996,-0.9890458,-0.98912123,-0.11050283,-0.044818731,-0.059242822,-0.98987256,-0.9972926,-0.993851,-0.97928915,-0.97605707,-0.97928915,-0.97605707,-0.99125349,-0.99169441,-0.98068314,-0.98375419,-0.9951232,-0.99610164,-0.99745072,-0.97685173,-0.97352267,-0.99868026,-0.97492981,-0.95543811,0.27130855,0.042863639,-0.014309755,-0.99503222,-0.98131147,-0.98973975,-0.99665235,-0.98208394,-0.99262682,0.60851352,-0.053675613,0.063148268,-0.97738671,-0.99253003,-0.98960578,-0.98490434,-0.98716807,-0.98978468,-0.048167435,-0.40160791,-0.068178329,-0.98085662,-0.97586576,-0.044149887,-0.99033549,-0.99196029,0.53206052,-0.98829555,-0.98332192,-0.27195846,-0.99585386,-0.99639947,0.15807454
"6452",5,"STANDING",1,0.27965306,-0.019467156,-0.11346169,-0.99537956,-0.96718701,-0.97894396,0.9668781,-0.14200984,0.10188392,-0.99957395,-0.99286582,-0.99291723,0.073635962,0.0031040366,-0.0090456308,-0.99074281,-0.98095561,-0.98968664,-0.031698294,-0.10233542,0.096126876,-0.97629211,-0.99355182,-0.98637871,-0.10848567,-0.042410306,-0.055828829,-0.98846185,-0.99563214,-0.99153184,-0.98370313,-0.98801962,-0.98370313,-0.98801962,-0.98853127,-0.9903969,-0.97631707,-0.98605146,-0.99340322,-0.99509104,-0.99359409,-0.97251146,-0.98330396,-0.99631281,-0.96550593,-0.97704932,0.12453124,-0.064610562,0.082676921,-0.9909937,-0.98164225,-0.98756628,-0.9912488,-0.98141476,-0.9904159,0.115434,-0.19343634,0.038254326,-0.97543322,-0.99371467,-0.9867557,-0.97664224,-0.99339895,-0.98732821,-0.21668507,-0.017264171,-0.11072029,-0.98779477,-0.98901548,0.25789914,-0.98928007,-0.99086668,0.66079504,-0.98925477,-0.98602772,-0.2127279,-0.9950305,-0.99512739,0.41450281
"6453",5,"STANDING",1,0.27917394,-0.026200646,-0.12328257,-0.99609149,-0.9834027,-0.9906751,0.96761519,-0.14397645,0.099850143,-0.99664558,-0.98139281,-0.97847643,0.077320614,0.020057642,-0.0098647722,-0.99269737,-0.98755275,-0.99349757,-0.043409983,-0.091386182,0.085537699,-0.9913848,-0.99240732,-0.98755418,-0.091169889,-0.03633262,-0.06046466,-0.9911194,-0.99664096,-0.99332889,-0.98654176,-0.98642135,-0.98654176,-0.98642135,-0.99307804,-0.9933808,-0.98205988,-0.98735112,-0.99550216,-0.9952666,-0.99549062,-0.98356972,-0.99107978,-0.99631211,-0.98324437,-0.99022911,0.029044377,0.080302267,0.18569468,-0.99444663,-0.98872722,-0.99135422,-0.99137827,-0.98692685,-0.99439076,0.035798053,-0.093035847,0.16809523,-0.98710958,-0.99360151,-0.98719126,-0.99281036,-0.99164605,-0.98867764,0.21686246,-0.13524536,-0.049727978,-0.98751866,-0.98674196,0.073581496,-0.99276892,-0.99169983,0.67892134,-0.9894128,-0.98783575,-0.035684195,-0.99522071,-0.99523693,0.40457253
"6454",5,"STANDING",1,0.27662877,-0.016569655,-0.11536185,-0.99813862,-0.98081727,-0.99048163,0.9682244,-0.14875022,0.094485896,-0.99842928,-0.98809824,-0.97874493,0.073444363,0.019121574,0.016779979,-0.99642017,-0.98835871,-0.9924549,-0.033960416,-0.074708034,0.077392035,-0.98518357,-0.99237812,-0.98740185,-0.090770099,-0.037632533,-0.058289319,-0.99135446,-0.99647298,-0.99451099,-0.99282715,-0.99127536,-0.99282715,-0.99127536,-0.99348,-0.99585371,-0.98520373,-0.98906257,-0.99580756,-0.99525804,-0.99728592,-0.98230099,-0.98836944,-0.99860647,-0.98012947,-0.99191496,0.18108977,0.057987891,0.55978632,-0.99629204,-0.98879002,-0.99062442,-0.99690254,-0.98860666,-0.99290652,0.2733502,0.079135382,0.29238418,-0.98244648,-0.9929838,-0.98866644,-0.98598182,-0.99195582,-0.98794433,-0.15334258,-0.088402726,-0.16223039,-0.99359085,-0.99006346,0.39431033,-0.99552281,-0.99438901,0.55905766,-0.99143303,-0.98905935,-0.27358201,-0.99509278,-0.99546483,0.087753013
"6455",5,"STANDING",1,0.27719877,-0.01009785,-0.10513725,-0.99733496,-0.99048681,-0.99542003,0.9679482,-0.14820997,0.091909715,-0.9989793,-0.98675389,-0.99730641,0.077932436,0.018684046,0.0093444336,-0.9948136,-0.98871446,-0.99226635,-0.028775508,-0.070393108,0.079012142,-0.9851808,-0.99211748,-0.98307675,-0.094247582,-0.043355261,-0.041935999,-0.99162156,-0.99601465,-0.99309059,-0.99429499,-0.99524897,-0.99429499,-0.99524897,-0.9930177,-0.99542431,-0.9858944,-0.98644027,-0.99527476,-0.99520498,-0.99665675,-0.9869395,-0.9927386,-0.9976438,-0.99226365,-0.99704592,0.15738377,0.31883523,0.60559943,-0.99485071,-0.98824433,-0.99015748,-0.995218,-0.9901788,-0.99306675,0.32883589,0.054771404,0.32094497,-0.98489022,-0.99278621,-0.9807784,-0.98528707,-0.99165953,-0.9853661,-0.36303968,-0.13323831,0.19483324,-0.99483599,-0.9952833,0.43796212,-0.99473292,-0.99515619,0.24690957,-0.99050002,-0.98586094,-0.29732906,-0.99514331,-0.9952387,0.01995331
"6456",5,"STANDING",1,0.27945388,-0.019640776,-0.11002215,-0.99692104,-0.96718593,-0.98311783,0.9679295,-0.14428214,0.093144628,-0.99933247,-0.98857468,-0.99201595,0.082170765,-0.01701467,-0.015798166,-0.99520561,-0.98483079,-0.98842507,-0.028600251,-0.083046734,0.095464555,-0.98817723,-0.98920571,-0.9791538,-0.097088606,-0.041589277,-0.044704559,-0.99041853,-0.99541459,-0.9904868,-0.9874657,-0.98274603,-0.9874657,-0.98274603,-0.9913143,-0.98944783,-0.98550069,-0.98462525,-0.99371877,-0.9952695,-0.99584913,-0.96761161,-0.98412325,-0.99746125,-0.96792578,-0.98288731,0.43226331,0.11041077,0.37958626,-0.99475512,-0.98324029,-0.98733724,-0.9962421,-0.98826343,-0.98790847,0.35640411,0.050785859,0.20893077,-0.98602735,-0.99049909,-0.97845604,-0.98878814,-0.98840583,-0.9811471,-0.30712543,-0.34567235,-0.079245503,-0.98213471,-0.98477295,0.21996177,-0.9878858,-0.99054611,0.29017664,-0.9882692,-0.98456854,-0.25703213,-0.99564148,-0.99463909,0.14584351
"6457",5,"STANDING",1,0.27743247,-0.030488303,-0.12536043,-0.99655926,-0.96672843,-0.98158533,0.96849148,-0.14670536,0.091708159,-0.99811827,-0.97295996,-0.97656878,0.072364228,0.0087478559,-0.0044681354,-0.99527281,-0.98129122,-0.99033964,-0.024200262,-0.07789261,0.094095607,-0.98910723,-0.98740324,-0.97851956,-0.10316236,-0.035546068,-0.063208931,-0.9911036,-0.99579433,-0.99073859,-0.97745766,-0.97599674,-0.97745766,-0.97599674,-0.99085085,-0.99038832,-0.98450563,-0.98683834,-0.99429068,-0.9952107,-0.99519276,-0.97429127,-0.98865193,-0.99727933,-0.96410195,-0.97807586,0.00077170101,-0.12296974,0.15723362,-0.99494703,-0.9807555,-0.99083807,-0.99612766,-0.98336934,-0.98816283,0.29494348,0.022930174,0.02694164,-0.98733016,-0.99001425,-0.98036083,-0.98960041,-0.9859172,-0.97968102,-0.088135904,-0.20811515,-0.075989386,-0.98218413,-0.9751195,-0.10976272,-0.98985144,-0.98979026,0.24979894,-0.98943061,-0.98706484,-0.19727152,-0.99562912,-0.99450684,0.13638192
"6458",5,"STANDING",1,0.27729342,-0.021750698,-0.12075082,-0.99732847,-0.96124532,-0.98367156,0.96848115,-0.15437401,0.085118255,-0.99778938,-0.9756451,-0.9689613,0.075284365,0.030762704,0.01121195,-0.99647892,-0.98005127,-0.99666607,-0.024831025,-0.066401639,0.077862982,-0.99088198,-0.99289135,-0.98724152,-0.1006944,-0.047715247,-0.067720045,-0.99241954,-0.99631178,-0.99395634,-0.98363087,-0.97751373,-0.98363087,-0.97751373,-0.99332542,-0.99288747,-0.98936978,-0.99091446,-0.99584954,-0.9955883,-0.99709991,-0.96820527,-0.99063224,-0.99736759,-0.95918148,-0.98005989,-0.027979677,0.15413523,0.16483929,-0.99669274,-0.98019053,-0.99630723,-0.99650656,-0.98128976,-0.99544136,0.28644948,0.15220008,0.25011504,-0.98909792,-0.99196691,-0.98402803,-0.99137591,-0.99351595,-0.98962879,-0.1840546,0.17672726,0.21279994,-0.9831308,-0.9766829,0.083767043,-0.99207263,-0.99289011,0.27234235,-0.99162928,-0.99175866,0.073417207,-0.99526037,-0.99600721,0.31403783
"6459",5,"STANDING",1,0.28058569,-0.0099602983,-0.10606516,-0.99480344,-0.9727584,-0.98624387,0.96841804,-0.15630201,0.08087447,-0.99736219,-0.99050162,-0.99674235,0.076369318,0.012518906,0.0030843751,-0.99115561,-0.9692003,-0.98861504,-0.0234154,-0.070925683,0.078975843,-0.98493784,-0.98730376,-0.98084404,-0.098429383,-0.043540216,-0.048562914,-0.98391251,-0.99307848,-0.98439956,-0.98677197,-0.98670243,-0.98677197,-0.98670243,-0.98538815,-0.98364308,-0.98452436,-0.98026379,-0.98979927,-0.9907352,-0.99351933,-0.97031864,-0.98609566,-0.99538845,-0.97479378,-0.98653557,0.0375992,0.16076246,0.25978658,-0.99153425,-0.97084854,-0.98677551,-0.99146811,-0.96931831,-0.98897477,0.21177858,-0.041894735,0.029956934,-0.98177767,-0.98800114,-0.97745298,-0.98586913,-0.9868624,-0.98378763,-0.17276785,-0.2490848,-0.060978402,-0.98499403,-0.98902313,0.42582119,-0.98231683,-0.98405698,0.25088355,-0.98478793,-0.98038779,-0.13996636,-0.99098121,-0.99059941,0.2673825
"6460",5,"STANDING",1,0.27688027,-0.012721805,-0.10343832,-0.99481511,-0.97307692,-0.98535702,0.96920266,-0.15236144,0.081258077,-0.99726455,-0.98648794,-0.99469268,0.07139686,0.016842441,0.0010303821,-0.99123356,-0.97326434,-0.98501751,-0.024708255,-0.068884585,0.085481775,-0.98466387,-0.98821559,-0.98090404,-0.099442952,-0.032515146,-0.045512651,-0.98591085,-0.99371782,-0.98476218,-0.98804033,-0.98590171,-0.98804033,-0.98590171,-0.98441139,-0.98602515,-0.9852507,-0.98024776,-0.99126117,-0.99034063,-0.99288633,-0.970608,-0.98367242,-0.99581075,-0.97510993,-0.98683043,0.25452243,0.14580566,0.35600115,-0.99098572,-0.97345576,-0.9817322,-0.99233125,-0.97492899,-0.98706537,0.29814706,-0.11664159,0.075871412,-0.98191251,-0.98782272,-0.97727189,-0.9854689,-0.98846395,-0.98394887,-0.27981371,-0.051035768,0.0988292,-0.98569656,-0.98718871,0.38084257,-0.98476304,-0.98661714,0.50187561,-0.98345836,-0.98117839,-0.047159012,-0.99131428,-0.9892975,0.12050339
"6461",5,"STANDING",1,0.27622817,-0.021441302,-0.10820234,-0.99824595,-0.98721376,-0.99272659,0.96925328,-0.15006376,0.082931213,-0.99812719,-0.99482045,-0.99230114,0.076084514,-0.0023115579,-0.0076736296,-0.99817933,-0.98978834,-0.98953173,-0.031173158,-0.074666711,0.091577535,-0.99416933,-0.99556652,-0.99579097,-0.094207555,-0.040316155,-0.057682038,-0.99571697,-0.9975568,-0.99655031,-0.99477563,-0.99611776,-0.99477563,-0.99611776,-0.99279492,-0.99527144,-0.99428671,-0.99563374,-0.99776102,-0.99781536,-0.99823935,-0.98491607,-0.9916394,-0.99818143,-0.98828445,-0.99319699,-0.079862491,0.28590026,0.59280773,-0.99819157,-0.98967537,-0.98895116,-0.99831707,-0.9906675,-0.98847204,0.36242301,0.085267402,0.23596642,-0.99258395,-0.99621833,-0.99512791,-0.99461526,-0.99509504,-0.99637239,0.076938014,-0.10682122,0.26552128,-0.9951378,-0.99671395,0.51963263,-0.99472936,-0.99480169,0.69936213,-0.99650333,-0.99552256,0.098996469,-0.99765225,-0.99787507,0.35144181
"6462",5,"STANDING",1,0.278457,-0.020414761,-0.11273172,-0.99913488,-0.98468004,-0.99627424,0.9689963,-0.1523621,0.083150803,-0.99915165,-0.98730738,-0.99361292,0.077102002,0.017027167,-0.00098523943,-0.99919161,-0.99013839,-0.99282486,-0.029168611,-0.075944066,0.086183519,-0.99544544,-0.9971092,-0.99586602,-0.098994495,-0.040496948,-0.054137882,-0.99602372,-0.99888814,-0.99789314,-0.99532501,-0.99656707,-0.99532501,-0.99656707,-0.99486033,-0.9971272,-0.99630809,-0.99738797,-0.99860153,-0.99915139,-0.99937732,-0.98715877,-0.99581923,-0.99895036,-0.98325916,-0.9960017,0.01088487,0.047539322,0.49317233,-0.99953805,-0.98974889,-0.99267475,-0.99880527,-0.99138489,-0.99132934,0.27214463,0.19726357,0.14741231,-0.99448722,-0.99805671,-0.99645488,-0.99568481,-0.99646211,-0.99589308,0.024244269,-0.10457271,0.066322633,-0.99595367,-0.99678792,0.49124359,-0.99681887,-0.99631669,0.53634844,-0.99790693,-0.99725026,0.15665584,-0.99904671,-0.99905917,0.68989704
